package,version,found_by,containers
jide-properties,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jide-shortcut,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jini-core,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jini-ext,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jmi,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jni_cosg_api,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jni_cosg_impl,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jni_json_api,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jni_json_impl,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jni_message_service_api,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jni_message_service_impl,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jni_native_bridge_api,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jni_native_bridge_impl,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jniwrap,3.8.4,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
joda-time,2.7,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
joda-time,2.7,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jogl-all,2.3.2-rc-20160914,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jq,1.5+dfsg-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jsch,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jsk-platform,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jsk-policy,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jsk-resources,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jsonconverter,14.6-main-SNAPSHOT,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jsonconverter,16.1-main-SNAPSHOT,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jsse,1.7.0_60,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jsse,1.7.0_60,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jxbrowser,3.3,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jxbrowser-chromium,5.4.2,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
jxbrowser-linux64,5.4.2,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
keyboard-configuration,1.108ubuntu15.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
krb5-locales,1.13.2+dfsg-5ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libacl1,2.2.52-3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libapparmor1,2.10.95-0ubuntu2.7,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libapt-pkg5.0,1.2.24,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libasn1-8-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libatk1.0-0,2.18.0-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libatk1.0-data,2.18.0-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libatkmm-1.6-1v5,2.24.2-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libattr1,1:2.4.47-2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libaudit-common,1:2.4.5-1ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libaudit1,1:2.4.5-1ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libavahi-client3,0.6.32~rc+dfsg-1ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libavahi-common-data,0.6.32~rc+dfsg-1ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libavahi-common3,0.6.32~rc+dfsg-1ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libblkid1,2.27.1-6ubuntu3.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libboost-filesystem1.58.0,1.58.0+dfsg-5ubuntu3.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libboost-system1.58.0,1.58.0+dfsg-5ubuntu3.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libbsd0,0.8.2-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libbz2-1.0,1.0.6-8,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libc-bin,2.23-0ubuntu9,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libc6,2.23-0ubuntu9,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libcairo2,1.14.6-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libcairomm-1.0-1v5,1.12.0-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libcap-ng0,0.7.7-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libcap2,1:2.24-12,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libcap2-bin,1:2.24-12,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libcapnp-0.5.3,0.5.3-2ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libcomerr2,1.42.13-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libcryptsetup4,2:1.6.6-5ubuntu2.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libcups2,2.1.3-4ubuntu0.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libcurl3-gnutls,7.47.0-1ubuntu2.5,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libdatrie1,0.2.10-2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libdb5.3,5.3.28-11ubuntu0.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libdbus-1-3,1.10.6-1ubuntu3.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libdebconfclient0,0.198ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libdevmapper1.02.1,2:1.02.110-1ubuntu10,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libdrm-amdgpu1,2.4.83-1~16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libdrm-common,2.4.83-1~16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libdrm-intel1,2.4.83-1~16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libdrm-nouveau2,2.4.83-1~16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libdrm-radeon1,2.4.83-1~16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libdrm2,2.4.83-1~16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libedit2,3.1-20150325-1ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libegl1-mesa,17.2.4-0ubuntu1~16.04.4,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libelf1,0.165-3ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libepoxy0,1.3.1-1ubuntu0.16.04.2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libevdev2,1.4.6+dfsg-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libexpat1,2.1.0-7ubuntu0.16.04.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libfdisk1,2.27.1-6ubuntu3.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libffi6,3.2.1-4,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libfontconfig1,2.11.94-0ubuntu1.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libfontenc1,1:1.1.3-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libfreetype6,2.6.1-0.1ubuntu2.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgbm1,17.2.4-0ubuntu1~16.04.4,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgcc1,1:6.0.1-0ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgcrypt20,1.6.5-2ubuntu0.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgdbm3,1.8.3-13.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgdk-pixbuf2.0-0,2.32.2-1ubuntu1.4,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgdk-pixbuf2.0-common,2.32.2-1ubuntu1.4,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgl1-mesa-dri,17.2.4-0ubuntu1~16.04.4,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgl1-mesa-glx,17.2.4-0ubuntu1~16.04.4,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libglapi-mesa,17.2.4-0ubuntu1~16.04.4,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libglib2.0-0,2.48.2-0ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libglib2.0-data,2.48.2-0ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libglibmm-2.4-1v5,2.46.3-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libglu1-mesa,9.0.0-2.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgmp10,2:6.1.0+dfsg-2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgnutls30,3.4.10-4ubuntu1.4,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgpg-error0,1.21-2ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgraphite2-3,1.3.10-0ubuntu0.16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgsl2,2.1+dfsg-2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgssapi-krb5-2,1.13.2+dfsg-5ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgssapi3-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgtk2.0-0,2.24.30-1ubuntu1.16.04.2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgtk2.0-bin,2.24.30-1ubuntu1.16.04.2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgtk2.0-common,2.24.30-1ubuntu1.16.04.2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgtkglext1,1.2.0-3.2fakesync1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libgtkmm-2.4-1v5,1:2.24.4-2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libharfbuzz0b,1.0.1-1ubuntu0.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libhcrypto4-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libheimbase1-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libheimntlm0-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libhogweed4,3.2-1ubuntu0.16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libhx509-5-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libice6,2:1.0.9-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libicu55,55.1-7ubuntu0.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libidn11,1.32-3ubuntu1.2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libisl15,0.16.1-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libjbig0,2.1-3.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libjpeg-turbo8,1.4.2-0ubuntu3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libjpeg8,8c-2ubuntu8,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libk5crypto3,1.13.2+dfsg-5ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libkeyutils1,1.5.9-8ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libkmod2,22-1ubuntu5,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libkrb5-26-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libkrb5-3,1.13.2+dfsg-5ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libkrb5support0,1.13.2+dfsg-5ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libldap-2.4-2,2.4.42+dfsg-2ubuntu3.2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libllvm5.0,1:5.0-3~16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
liblocale-gettext-perl,1.07-1build1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
liblz4-1,0.0~r131-2ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
liblzma5,5.1.1alpha+20120614-2ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libmagic1,1:5.25-2ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libmirclient9,0.26.3+16.04.20170605-0ubuntu1.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libmircommon7,0.26.3+16.04.20170605-0ubuntu1.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libmircore1,0.26.3+16.04.20170605-0ubuntu1.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libmirprotobuf3,0.26.3+16.04.20170605-0ubuntu1.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libmount1,2.27.1-6ubuntu3.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libmpc3,1.0.3-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libmpfr4,3.1.4-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libmtdev1,1.1.5-1ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libncurses5,6.0+20160213-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libncursesw5,6.0+20160213-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libnettle6,3.2-1ubuntu0.16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libonig2,5.9.6-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libp11-kit0,0.23.2-5~ubuntu16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpam-modules,1.1.8-3.2ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpam-modules-bin,1.1.8-3.2ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpam-runtime,1.1.8-3.2ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpam-systemd,229-4ubuntu21,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpam0g,1.1.8-3.2ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpango-1.0-0,1.38.1-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpangocairo-1.0-0,1.38.1-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpangoft2-1.0-0,1.38.1-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpangomm-1.4-1v5,2.38.1-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpangox-1.0-0,0.0.2-5,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpciaccess0,0.13.4-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpcre3,2:8.38-3.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpipeline1,1.4.1-2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpixman-1-0,0.33.6-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpng12-0,1.2.54-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libprocps4,2:3.3.10-4ubuntu2.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libprotobuf-lite9v5,2.6.1-1.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpython-stdlib,2.7.11-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpython2.7-minimal,2.7.12-1ubuntu0~16.04.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libpython2.7-stdlib,2.7.12-1ubuntu0~16.04.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libreadline6,6.3-8ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libroken18-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
librtmp1,2.4+20151223.gitfa8646d-1ubuntu0.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libsasl2-2,2.1.26.dfsg1-14build1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libsasl2-modules,2.1.26.dfsg1-14build1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libsasl2-modules-db,2.1.26.dfsg1-14build1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libseccomp2,2.3.1-2.1ubuntu2~16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libselinux1,2.4-3build2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libsemanage-common,2.3-1build3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libsemanage1,2.3-1build3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libsensors4,1:3.4.0-2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libsepol1,2.4-2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libsigc++-2.0-0v5,2.6.2-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libsm6,2:1.2.2-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libsmartcols1,2.27.1-6ubuntu3.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libsqlite3-0,3.11.0-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libss2,1.42.13-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libssl1.0.0,1.0.2g-1ubuntu4.10,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libstdc++6,5.4.0-6ubuntu1~16.04.5,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libsystemd0,229-4ubuntu21,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libtasn1-6,4.7-3ubuntu0.16.04.2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libthai-data,0.1.24-2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libthai0,0.1.24-2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libtiff5,4.0.6-1ubuntu0.2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libtinfo5,6.0+20160213-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libtxc-dxtn-s2tc0,0~git20131104-1.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libudev1,229-4ubuntu21,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libusb-0.1-4,2:0.1.12-28,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libustr-1.0-1,1.0.4-5,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libutempter0,1.1.6-3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libuuid1,2.27.1-6ubuntu3.3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libwayland-client0,1.12.0-1~ubuntu16.04.2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libwayland-server0,1.12.0-1~ubuntu16.04.2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libwind0-heimdal,1.7~git20150920+dfsg-4ubuntu1.16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libx11-6,2:1.6.3-1ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libx11-data,2:1.6.3-1ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libx11-xcb1,2:1.6.3-1ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxatracker2,17.2.4-0ubuntu1~16.04.4,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxau6,1:1.0.8-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxaw7,2:1.0.13-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxcb-dri2-0,1.11.1-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxcb-dri3-0,1.11.1-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxcb-glx0,1.11.1-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxcb-present0,1.11.1-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxcb-render0,1.11.1-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxcb-shape0,1.11.1-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxcb-shm0,1.11.1-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxcb-sync1,1.11.1-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxcb-util1,0.4.0-0ubuntu3,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxcb-xfixes0,1.11.1-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxcb1,1.11.1-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxcomposite1,1:0.4.4-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxcursor1,1:1.1.14-1ubuntu0.16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxdamage1,1:1.1.4-2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxdmcp6,1:1.1.2-1.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxext6,2:1.3.3-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxfixes3,1:5.0.1-2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxfont1,1:1.5.1-1ubuntu0.16.04.4,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxft2,2.3.2-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxi6,2:1.7.6-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxinerama1,2:1.1.3-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxkbcommon0,0.5.0-1ubuntu2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxkbfile1,1:1.0.9-0ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxml2,2.9.3+dfsg1-1ubuntu0.5,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxmu6,2:1.1.2-2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxmuu1,2:1.1.2-2,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxpm4,1:3.5.11-1ubuntu0.16.04.1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxrandr2,2:1.5.0-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxrender1,1:0.9.9-0ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxshmfence1,1.2-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxss1,1:1.2.2-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxt6,1:1.1.5-0ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxtst6,2:1.2.2-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxv1,2:1.0.10-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxvmc1,2:1.0.9-1ubuntu1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxxf86dga1,2:1.1.4-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
libxxf86vm1,1:1.1.4-1,dpkgdb-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
lmlogin,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
lmlogin_res,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
lmlogin_res,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
lmlogin_res,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
local_policy,,java-cataloger,docker://brainlife/mrtrix_on_mcr:1.0
