package,version,found_by,containers
ifupdown,0.7.47.2ubuntu4.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
init-system-helpers,1.14ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
initramfs-tools,0.103ubuntu4.10,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
initramfs-tools-bin,0.103ubuntu4.10,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
initscripts,2.88dsf-41ubuntu6.3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
insserv,1.14.0-5ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
iproute2,3.12.0-2ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
iputils-ping,3:20121221-4ubuntu1.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
isc-dhcp-client,4.2.4-7ubuntu12.13,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
isc-dhcp-common,4.2.4-7ubuntu12.13,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
joblib,0.10.3,python-package-cataloger,docker://brainlife/afni:16.3.0
jq,1.3-1.1ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
kbd,1.15.5-1ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
keyboard-configuration,1.70ubuntu8,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
klibc-utils,2.0.3-0ubuntu1.14.04.3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
kmod,15-0ubuntu6,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
krb5-locales,1.12+dfsg-2ubuntu5.3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
less,458-2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libacl1,2.2.52-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libamd2.3.1,1:4.2.1-3ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libapt-inst1.5,1.0.1ubuntu2.17,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libapt-pkg4.12,1.0.1ubuntu2.17,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libarchive-extract-perl,0.70-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libasan0,4.8.4-2ubuntu1~14.04.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libasn1-8-heimdal,1.6~git20131207+dfsg-1ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libatk1.0-0,2.10.0-2ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libatk1.0-data,2.10.0-2ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libatomic1,4.8.4-2ubuntu1~14.04.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libattr1,1:2.4.47-1ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libaudit-common,1:2.3.2-2ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libaudit1,1:2.3.2-2ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libavahi-client3,0.6.31-4ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libavahi-common-data,0.6.31-4ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libavahi-common3,0.6.31-4ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libblas3,1.2.20110419-7,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libblkid1,2.20.1-5.1ubuntu20.9,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libbsd0,0.6.0-2ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libbz2-1.0,1.0.6-5,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libc-bin,2.19-0ubuntu6.14,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libc-dev-bin,2.19-0ubuntu6.14,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libc6,2.19-0ubuntu6.14,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libc6-dev,2.19-0ubuntu6.14,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libcairo2,1.13.0~20140204-0ubuntu1.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libcamd2.3.1,1:4.2.1-3ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libcap2,1:2.24-0ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libcap2-bin,1:2.24-0ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libccolamd2.8.0,1:4.2.1-3ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libcgmanager0,0.24-0ubuntu7.5,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libcholmod2.1.2,1:4.2.1-3ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libcloog-isl4,0.18.2-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libcolamd2.8.0,1:4.2.1-3ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libcomerr2,1.42.9-3ubuntu1.3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libcups2,1.7.2-0ubuntu1.9,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libcupsfilters1,1.0.52-0ubuntu1.8,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libcupsimage2,1.7.2-0ubuntu1.9,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libcurl3-gnutls,7.35.0-1ubuntu2.16,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libdatrie1,0.2.8-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libdb5.3,5.3.28-3ubuntu3.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libdbus-1-3,1.6.18-0ubuntu4.5,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libdebconfclient0,0.187ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libdevmapper1.02.1,2:1.02.77-6ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libdrm-intel1,2.4.67-1ubuntu0.14.04.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libdrm-nouveau2,2.4.67-1ubuntu0.14.04.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libdrm-radeon1,2.4.67-1ubuntu0.14.04.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libdrm2,2.4.67-1ubuntu0.14.04.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libelf1,0.158-0ubuntu5.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libestr0,0.1.9-0ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libexpat1,2.1.0-4ubuntu1.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libexpat1-dev,2.1.0-4ubuntu1.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libf2c2,20090411-2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libffi6,3.1~rc1+r3.0.13-12ubuntu0.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libfontconfig1,2.11.0-0ubuntu4.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libfreetype6,2.5.2-1ubuntu2.8,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libfribidi0,0.19.6-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libfuse2,2.9.2-4ubuntu4.14.04.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgcc-4.8-dev,4.8.4-2ubuntu1~14.04.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgcc1,1:4.9.3-0ubuntu4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgcrypt11,1.5.3-2ubuntu4.5,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgdbm3,1.8.3-12build1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgdk-pixbuf2.0-0,2.30.7-0ubuntu1.8,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgdk-pixbuf2.0-common,2.30.7-0ubuntu1.8,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgfortran3,4.8.4-2ubuntu1~14.04.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgl1-mesa-dri,10.1.3-0ubuntu0.6,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgl1-mesa-glx,10.1.3-0ubuntu0.6,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libglade2-0,1:2.6.4-2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libglapi-mesa,10.1.3-0ubuntu0.6,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libglib2.0-0,2.40.2-0ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libglib2.0-data,2.40.2-0ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libglu1-mesa,9.0.0-2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libglw1-mesa,8.0.0-1.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgmp10,2:5.1.3+dfsg-1ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgnutls-openssl27,2.12.23-12ubuntu2.8,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgnutls26,2.12.23-12ubuntu2.8,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgomp1,4.8.4-2ubuntu1~14.04.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgpg-error0,1.12-0.2ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgraphite2-3,1.3.10-0ubuntu0.14.04.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgs9,9.10~dfsg-0ubuntu10.12,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgs9-common,9.10~dfsg-0ubuntu10.12,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgsl0ldbl,1.16+dfsg-1ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgssapi-krb5-2,1.12+dfsg-2ubuntu5.3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgssapi3-heimdal,1.6~git20131207+dfsg-1ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgtk2.0-0,2.24.23-0ubuntu1.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgtk2.0-bin,2.24.23-0ubuntu1.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgtk2.0-common,2.24.23-0ubuntu1.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgts-0.7-5,0.7.6+darcs110121-1.1build1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libgts-bin,0.7.6+darcs110121-1.1build1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libharfbuzz0b,0.9.27-1ubuntu1.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libhcrypto4-heimdal,1.6~git20131207+dfsg-1ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libhdf5-7,1.8.11-5ubuntu7,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libheimbase1-heimdal,1.6~git20131207+dfsg-1ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libheimntlm0-heimdal,1.6~git20131207+dfsg-1ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libhx509-5-heimdal,1.6~git20131207+dfsg-1ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libice6,2:1.0.8-2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libidn11,1.28-1ubuntu2.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libijs-0.35,0.35-8build1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libisl10,0.12.2-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libitm1,4.8.4-2ubuntu1~14.04.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libjasper1,1.900.1-14ubuntu3.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libjbig0,2.0-2ubuntu4.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libjbig2dec0,0.11+20120125-1ubuntu1.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libjpeg-progs,8c-2ubuntu8,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libjpeg-turbo-progs,1.3.0-0ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libjpeg-turbo8,1.3.0-0ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libjpeg8,8c-2ubuntu8,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libjs-jquery,1.7.2+dfsg-2ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libjson-c2,0.11-3ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libjson0,0.11-3ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libk5crypto3,1.12+dfsg-2ubuntu5.3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libkeyutils1,1.5.6-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libklibc,2.0.3-0ubuntu1.14.04.3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libkmod2,15-0ubuntu6,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libkrb5-26-heimdal,1.6~git20131207+dfsg-1ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libkrb5-3,1.12+dfsg-2ubuntu5.3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libkrb5support0,1.12+dfsg-2ubuntu5.3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
liblapack3,3.5.0-2ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
liblcms2-2,2.5-0ubuntu4.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libldap-2.4-2,2.4.31-1+nmu2ubuntu8.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libllvm3.4,1:3.4-1ubuntu3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
liblocale-gettext-perl,1.05-7build3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
liblockfile-bin,1.09-6ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
liblockfile1,1.09-6ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
liblog-message-simple-perl,0.10-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
liblzma5,5.1.1alpha+20120614-2ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libmagic1,1:5.14-2ubuntu3.3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libmodule-pluggable-perl,5.1-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libmotif-common,2.3.4-5ubuntu0.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libmount1,2.20.1-5.1ubuntu20.9,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libmpc3,1.0.1-1ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libmpdec2,2.4.0-6,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libmpfr4,3.1.2-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libmrm4,2.3.4-5ubuntu0.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libncurses5,5.9+20140118-1ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libncursesw5,5.9+20140118-1ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libnetcdfc7,1:4.1.3-7ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libnetpbm10,2:10.0-15ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libnewt0.52,0.52.15-2ubuntu5,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libnifti2,2.0.0-2~nd14.04+1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libnih-dbus1,1.0.3-4ubuntu25,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libnih1,1.0.3-4ubuntu25,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libp11-kit0,0.20.2-2ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpam-cap,1:2.24-0ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpam-modules,1.1.8-1ubuntu2.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpam-modules-bin,1.1.8-1ubuntu2.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpam-runtime,1.1.8-1ubuntu2.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpam0g,1.1.8-1ubuntu2.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpango-1.0-0,1.36.3-1ubuntu1.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpangocairo-1.0-0,1.36.3-1ubuntu1.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpangoft2-1.0-0,1.36.3-1ubuntu1.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpaper-utils,1.1.24+nmu2ubuntu3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpaper1,1.1.24+nmu2ubuntu3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpciaccess0,0.13.2-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpcre3,1:8.31-2ubuntu2.3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpixman-1-0,0.30.2-2ubuntu1.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libplymouth2,0.8.8-0ubuntu17.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpng12-0,1.2.50-1ubuntu2.14.04.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpod-latex-perl,0.61-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpopt0,1.16-8ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libprocps3,1:3.3.9-1ubuntu2.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpython-dev,2.7.5-5ubuntu3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpython-stdlib,2.7.5-5ubuntu3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpython2.7,2.7.6-8ubuntu0.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpython2.7-dev,2.7.6-8ubuntu0.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpython2.7-minimal,2.7.6-8ubuntu0.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpython2.7-stdlib,2.7.6-8ubuntu0.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpython3-stdlib,3.4.0-0ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpython3.4-minimal,3.4.3-1ubuntu1~14.04.6,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libpython3.4-stdlib,3.4.3-1ubuntu1~14.04.6,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libqhull6,2012.1-4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libquadmath0,4.8.4-2ubuntu1~14.04.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libreadline6,6.3-4ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libroken18-heimdal,1.6~git20131207+dfsg-1ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
librtmp0,2.4+20121230.gitdf6c518-1ubuntu0.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libsasl2-2,2.1.25.dfsg1-17build1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libsasl2-modules,2.1.25.dfsg1-17build1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libsasl2-modules-db,2.1.25.dfsg1-17build1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libselinux1,2.2.2-1ubuntu0.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libsemanage-common,2.2-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libsemanage1,2.2-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libsepol1,2.2-1ubuntu0.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libslang2,2.2.4-15ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libsm6,2:1.2.1-2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libsqlite3-0,3.8.2-1ubuntu2.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libss2,1.42.9-3ubuntu1.3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libssl1.0.0,1.0.1f-1ubuntu2.25,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libstdc++-4.8-dev,4.8.4-2ubuntu1~14.04.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libstdc++6,4.8.4-2ubuntu1~14.04.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libsvm3,3.12-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libtasn1-6,3.4-3ubuntu0.6,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libtcl8.6,8.6.1-4ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libterm-ui-perl,0.42-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libtext-charwidth-perl,0.04-7build3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libtext-iconv-perl,1.7-5build2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libtext-soundex-perl,3.4-1build1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libtext-wrapi18n-perl,0.06-7,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libthai-data,0.1.20-3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libthai0,0.1.20-3,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libtiff5,4.0.3-7ubuntu0.9,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libtinfo5,5.9+20140118-1ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libtk8.6,8.6.1-3ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libtsan0,4.8.4-2ubuntu1~14.04.4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libtxc-dxtn-s2tc0,0~git20131104-1.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libudev1,204-5ubuntu20.28,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libuil4,2.3.4-5ubuntu0.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libumfpack5.6.2,1:4.2.1-3ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libusb-0.1-4,2:0.1.12-23.3ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libustr-1.0-1,1.0.4-3ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libuuid1,2.20.1-5.1ubuntu20.9,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libvolpack1,1.0b3-5,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libwebp5,0.4.0-4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libwebpmux1,0.4.0-4,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libwind0-heimdal,1.6~git20131207+dfsg-1ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libx11-6,2:1.6.2-1ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libx11-data,2:1.6.2-1ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libx11-xcb1,2:1.6.2-1ubuntu2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxau6,1:1.0.8-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxcb-dri2-0,1.10-2ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxcb-dri3-0,1.10-2ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxcb-glx0,1.10-2ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxcb-present0,1.10-2ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxcb-render0,1.10-2ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxcb-shm0,1.10-2ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxcb-sync1,1.10-2ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxcb1,1.10-2ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxcomposite1,1:0.4.4-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxcursor1,1:1.1.14-1ubuntu0.14.04.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxdamage1,1:1.1.4-1ubuntu1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxdmcp6,1:1.1.1-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxext6,2:1.3.2-1ubuntu0.0.14.04.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxfixes3,1:5.0.1-1ubuntu1.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxft2,2.3.1-2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxi6,2:1.7.1.901-1ubuntu1.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxinerama1,2:1.1.3-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxm4,2.3.4-5ubuntu0.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxml2,2.9.1+dfsg1-3ubuntu4.12,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxmu6,2:1.1.1-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxpm4,1:3.5.10-1ubuntu0.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxrandr2,2:1.5.0-1~trusty1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxrender1,1:0.9.8-1build0.14.04.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxshmfence1,1.1-2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxss1,1:1.2.2-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxt6,1:1.1.4-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libxxf86vm1,1:1.1.3-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
libyaml-cpp0.5,0.5.1-1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
linux-libc-dev,3.13.0-149.199,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
locales,2.13+git20120306-12.1,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
lockfile-progs,0.1.17,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
login,1:4.1.5.1-1ubuntu9.5,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
logrotate,3.8.7-1ubuntu1.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
lsb-base,4.1+Debian11ubuntu6.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
lsb-release,4.1+Debian11ubuntu6.2,dpkgdb-cataloger,docker://brainlife/afni:16.3.0
